person_id,first_name,middle_name,last_name,birthDate,country,deathDate,birthdate,deathdate,gender
3373,Maurice,,Richlin,,,,1920-02-23,"November 13, 1990",Male
3374,François,,Truffaut,,,,1932-02-06,21 October 1984,
3375,Marcel,,Moussy,,,,,,
3376,Marie-Josèphe,,Yoyotte,,,,,,
3377,Cécile,,Decugis,,,,,,
3378,Henri,,Decaë,,,,,,
3379,Jean,,Constantin,,,,,,
3380,George,,Tomasini,,,,1909-04-20,"November 22, 1964",Male
3381,Robert,,Burks,,,,1909-07-04,"May 11, 1968",
3382,Blake,,Edwards,,,,1922-07-26,"December 15, 2010",
3383,David,,Rose,,,,1910-06-15,"August 23, 1990",
3384,Paul,,King,,,,1926-07-14,"July 10, 1996",Male
3385,Ingmar,,Bergman,,,,1918-07-14,30 July 2007,
3386,Allan,,Ekelund,,,,,,
3387,Gunnar,,Fischer,,,,,,
3388,Erik,,Nordgren,,,,,,
3389,The,,Apartment,,,,1960-06-15,,
3390,Bryan,,Forbes,,,,1926-07-22,8 May 2013,
3391,Anthony,,Harvey,,,,,,
3392,Arthur,,Ibbetson,,,,1922-09-08,19 October 1997,
3393,Michael,,Craig,,,,1929-01-27,,
3394,Richard,,Gregson,,,,1930-05-05,21 August 2019,
3395,Norman,PanamaMelvin,Frank,,,,,,
3396,Alain,,Resnais,,,,,,
3397,Daiei,,,,,,,,
3398,Marguerite,,Duras,,,,1914-04-04,3 March 1996,
3399,Henri,,Colpi,,,,,,
3400,Sacha,,Vierny,,,,,,
3401,Giovanni,,Fusco,,,,,,
3402,Jules,,Dassin,,,,1911-12-18,"March 31, 2008",
3403,Roger,,Dwyre,,,,,,
3404,Jacques,,Natteau,,,,,,
3405,Manos,,Hatzidakis,,,,,,
3406,Splendor,in the,Grass,,,,1961-10-10,,
3407,William,,Inge,,,,1913-05-03,"June 10, 1973",
3408,Grigory,,Chukhray,,,,1921-05-23,28 October 2001,
3409,M.,,Chernova,,,,,,
3410,Valentin,,Yezhov,,,,1921-01-21,8 May 2004,
3411,Mariya,,Timofeyeva,,,,,,
3412,Vladimir,NikolayevEra,Savelyeva,,,,,,
3413,Mikhail,,Ziv,,,,,,
3414,Moris,,Ergas,,,,,,
3415,Diego,,Fabbri,,,,,,
3416,Indro,,Montanelli,,,,1909-04-22,22 July 2001,
3417,Cesare,,Cavagna,,,,,,
3418,Carlo,,Carlini,,,,,,
3419,Pathé,Consortium,Cinéma,,,,,,
3420,Brunello,,Rondi,,,,,,
3421,Pier,Paolo,Pasolini,,,,,,
3422,Paul,,Henning,,,,1911-09-16,"March 25, 2005",
3423,Arthur,E.,Arling,,,,,,
3424,Frank,De,Vol,,,,1911-09-20,"October 27, 1999",
3425,Ennio,De,Concini,,,,9 December 1923,17 November 2008,
3426,Pietro,,Germi,,,,1914-09-14,5 December 1974,
3427,Alfredo,,Giannetti,,,,,,
3428,Charles,,Kaufman,,,,1904-10-20,"May 2, 1991",
3429,Jean-Paul,,Sartre,,,,,,
3430,Douglas,,Slocombe,,,,1913-02-10,22 February 2016,
3431,Henk,,Badings,,,,,,
3432,Cineriz,,,,,,,,
3433,Alain,,Robbe-Grillet,,,,1922-08-18,18 February 2008,
3434,Francis,,Seyrig,,,,,,
3435,Nate,,Monaster,,,,1911-09-22,"May 12, 1990",Male
3436,Ulla,,Ryghe,,,,,,
3437,Sven,,Nykvist,,,,1922-12-03,20 September 2006,Male
3438,Johann,Sebastian,Bach,,,,,,
3439,James,R.,Webb,,,,1909-10-04,"September 27, 1974",Male
3440,Dede,,Allen,,,,1923-12-03,"April 17, 2010",
3441,Haskell,,Wexler,,,,1922-02-06,"December 27, 2015",Male
3442,Manos,,Hadjidakis,,,,,,
3443,Francinex,,,,,,,,
3444,Gianni,Di,Venanzo,,,,,,
3445,Nanni,,Loy,,,,1925-10-23,21 August 1995,
3446,Goffredo,,Lombardo,,,,,,
3447,Carlo,,Bernari,,,,,,
3448,Pasquale,Festa,Campanile,,,,1927-07-28,25 February 1986,
3449,Massimo,,Franciosa,,,,1924-07-23,30 March 1998,
3450,Ruggero,,Mastroianni,,,,,,
3451,Marcello,,Gatti,,,,,,
3452,Carlo,,Rustichelli,,,,,,
3453,Robert,,Mulligan,,,,,,
3454,Alan,J.,Pakula,,,,1928-04-07,"November 19, 1998",Male
3455,Arnold,,Schulman,,,,1925-08-11,"February 4, 2023",
3456,Peter,,Stone,,,,1930-02-27,"April 26, 2003",Male
3457,Frank,,Tarloff,,,,1916-02-04,"June 25, 1999",
3458,S.,H.,Barnett,,,,1908-09-19,"April 14, 1988",
3459,Richard,,Lester,,,,,,
3460,Walter,,Shenson,,,,,,
3461,Alun,,Owen,,,,1925-11-24,6 December 1994,
3462,John,,Jympson,,,,,,
3463,Gilbert,,Taylor,,,,,,
3464,George,,Martin,,,,1926-01-03,8 March 2016,
3465,Lennon–McCartney,,,,,,,,
3466,George,,Harrison,,,,,,
3467,Larry,,Peerce,,,,,,
3468,Sam,,Weston,,,,,,
3469,Orville,H.,Hampton,,,,1917-05-21,"August 8, 1997",Male
3470,Robert,,Fritch,,,,,,
3471,Andrew,,Laszlo,,,,,,
3472,Gerald,,Fried,,,,1928-02-13,"February 17, 2023",Male
3473,Mario,,Monicelli,,,,1915-05-16,29 November 2010,
3474,Franco,,Cristaldi,,,,,,
3475,Age,&,Scarpelli,,,,,,
3476,Giuseppe,,Rotunno,,,,1923-03-19,7 February 2021,
3477,Age,,,,,,,,
3478,Furio,,Scarpelli,,,,,,
3479,Philippe,de,Broca,,,,1933-03-15,26 November 2004,
3480,Georges,,DancigersAlex,,,,,,
3481,re,,Mnouchkine,,,,,,
3482,Jean-Paul,,Rappeneau,,,,1932-04-08,,
3483,Ariane,,Mnouchkine,,,,1939-03-03,,
3484,Daniel,,Boulanger,,,,,,
3485,Frederic,,Raphael,,,,1931-08-14,,
3486,Suso,Cecchi,d'Amico,,,,1914-07-21,31 July 2010,Female
3487,Tonino,,Guerra,,,,1920-03-16,21 March 2012,
3488,Aldo,,Tonti,,,,,,
3489,Ken,,Annakin,,,,1914-08-10,22 April 2009,
3490,Stan,,Margulies,,,,,,
3491,Jack,,Davies,,,,1913-11-25,22 June 1994,
3492,Ron,,Goodwin,,,,,,
3493,John,,Frankenheimer,,,,,,
3494,Walter,,Bernstein,,,,1919-08-20,"January 23, 2021",
3495,Jean,,Tournier,,,,,,
3496,Franklin,Coen & Frank,Davis,,,,,,
3497,Jacques,,Demy,,,,1931-06-05,27 October 1990,Male
3498,Mag,,Bodard,,,,,,
3499,Anne-Marie,Cotret Monique,Teisseire,,,,,,
3500,Jean,,Rabier,,,,,,
3501,Michel,,Legrand,,,,1932-02-24,26 January 2019,
3502,Claude,,Lelouch,,,,1937-10-30,,
3503,Pierre,,Uytterhoeven,,,,,,
3504,Michelangelo,,Antonioni,,,,1912-09-29,30 July 2007,
3505,Carlo,Di,Palma,,,,,,
3506,Herbie,,Hancock,,,,1940-04-12,,
3507,The,,Yardbirds,,,,,,
3508,Edward,,Bond,,,,1934-07-18,3 March 2024,
3509,The,Mirisch,Corporation,,,,,,
3510,Basil,,Dearden,,,,,,
3511,Eliot,,Elisofon,,,,,,
3512,Julian,,Blaustein,,,,,,
3513,Robert,,Ardrey,,,,1908-10-16,"January 14, 1980",Male
3514,Fergus,,McDonell,,,,1910-10-06,3 January 1984,
3515,Edward,,Scaife,,,,,,
3516,Frank,,Cordell,,,,1 June 1918,6 July 1980,
3517,Cornel,,Wilde,,,,,,
3518,Cornel,WildeSven,Persson,,,,,,
3519,Clint,JohnstonDon,Peters,,,,,,
3520,Clint,Johnston & Don,Peters,,,,,,
3521,Arthur,,Penn,,,,,,
3522,David,,Newman,,,,1954-03-11,"June 27, 2003",Male
3523,Charles,,Strouse,,,,,,
3524,Bud,,Yorkin,,,,,,
3525,Norman,,Lear,,,,1922-07-27,"December 5, 2023",
3526,Conrad,L.,Hall,,,,1926-06-21,"January 4, 2003",
3527,Dave,,Grusin,,,,1934-06-26,,
3528,Robert,,Kaufman,,,,1931-03-22,"November 21, 1991",
3529,Sofracima,,,,,,,,
3530,Jorge,,Semprún,,,,1923-12-10,7 June 2011,
3531,Eric,PluetZiva,Postec,,,,,,
3532,Madeleine,,Gug,,,,,,
3533,Mel,,Brooks,,,,1926-06-28,,
3534,Gillo,,Pontecorvo,,,,1919-11-19,12 October 2006,Male
3535,Antonio,MusuSaadi,Yacef,,,,,,
3536,Franco,,Solinas,,,,19 January 1927,14 September 1982,Male
3537,Mario,,Morra,,,,,,
3538,Mario,,Serandrei,,,,,,
3539,Ennio,,Morricone,,,,1928-11-10,6 July 2020,
3540,John,,Cassavetes,,,,1929-12-09,"February 3, 1989",
3541,Maurice,McEndreeJohn,Cassavetes,,,,,,
3542,Al,RubanMaurice,McEndree,,,,,,
3543,Eric,,Till,,,,,,
3544,Mildred,Freed,Alberg,,,,,,
3545,Ira,,Wallach,,,,,,
3546,Richard,,Marden,,,,,,
3547,Kenneth,,Higgins,,,,1919-12-26,22 January 2008,
3548,Laurie,,Johnson,,,,,,
3549,Arthur,C.,Clarke,,,,1917-12-16,19 March 2008,
3550,Ray,,Lovejoy,,,,1939-02-18,18 October 2001,
3551,Geoffrey,,Unsworth,,,,1914-05-26,28 October 1978,
3552,Paul,,Mazursky,,,,1930-04-25,"June 30, 2014",Male
3553,Larry,,Tucker,,,,1934-06-23,"April 1, 2001",Male
3554,Stuart,H.,Pappé,,,,,,
3555,Charles,E.,Lang,,,,,,
3556,Luchino,,Visconti,,,,1906-11-02,17 March 1976,
3557,Ever,HaggiagAlfred,Levy,,,,,,
3558,Nicola,,Badalucco,,,,1929-05-13,17 June 2015,
3559,Enrico,,Medioli,,,,1925-03-17,21 April 2017,
3560,Armando,,Nannuzzi,,,,,,
3561,Pasqualino,De,Santis,,,,1927-04-24,23 June 1996,
3562,Dennis,,Hopper,,,,1936-05-17,"May 29, 2010",
3563,Peter,,Fonda,,,,1940-02-23,"August 16, 2019",
3564,Terry,,Southern,,,,1924-05-01,"October 29, 1995",Male
3565,Donn,,Cambern,,,,1929-10-09,"January 18, 2023",Male
3566,László,,Kovács,,,,,,
3567,Sam,,Peckinpah,,,,1925-02-21,"December 28, 1984",
3568,Phil,,Feldman,,,,,,
3569,Walon,,Green,,,,1936-12-15,,
3570,Louis,,Lombardo,,,,,,
3571,Jerry,,Fielding,,,,1922-06-17,"February 17, 1980",Male
3572,Roy,N.,Sickner,,,,1928-09-30,"February 15, 2001",
3573,Bob,,Rafelson,,,,1933-02-21,"July 23, 2022",
3574,Adrien,,Joyce,,,,,,
3575,Christopher,HolmesGerald,Shepard,,,,,,
3576,Carole,,Eastman,,,,"February 19, 1934","February 13, 2004",Female
3577,David,,Gil,,,,,,
3578,Norman,,Wexler,,,,1926-08-16,"August 23, 1999",
3579,George,T.,Norris,,,,,,
3580,Bobby,,Scott,,,,,,
3581,Arthur,,Hiller,,,,,,
3582,Erich,,Segal,,,,1937-06-16,"January 17, 2010",
3583,Robert,C.,Jones,,,,1936-03-30,"February 1, 2021",
3584,Richard,,Kratina,,,,,,
3585,Francis,,Lai,,,,1932-04-26,7 November 2018,Male
3586,Éric,,Rohmer,,,,1920-03-21,11 January 2010,
3587,Néstor,,Almendros,,,,1930-10-30,4 March 1992,
3588,The,,Hospital,,,,1971-12-14,,
3589,Elio,,Petri,,,,1929-01-29,10 November 1982,
3590,Marina,,Cicogna,,,,,,
3591,Ugo,,Pirro,,,,"MattoneApril 20, 1920","January 18, 2008",
3592,Luigi,,Kuveiller,,,,,,
3593,Andy,,Lewis,,,,1925-08-05,"February 28, 2018",Male
3594,Gordon,,Willis,,,,1931-05-28,"May 18, 2014",Male
3595,Michael,,Small,,,,,,
3596,Andy,,,,,,,,
3597,Richard,A.,Roth,,,,,,
3598,Herman,,Raucher,,,,1928-04-13,"December 28, 2023",Male
3599,Joseph,,Janni,,,,,,
3600,Penelope,,Gilliatt,,,,1932-03-25,9 May 1993,
3601,David,,Sherwin,,,,,,
3602,Ron,,Geesin,,,,,,
3603,Jeremy,,Larner,,,,,,
3604,Luis,,Buñuel,,,,1900-02-22,29 July 1983,
3605,Serge,,Silberman,,,,,,
3606,Jean-Claude,,Carrière,,,,1931-09-17,8 February 2021,
3607,Hélène,,Plemiannikov,,,,,,
3608,Edmond,,Richard,,,,,,
3609,Sidney,J.,Furie,,,,,,
3610,Jay,,Weston,,,,,,
3611,Chris,,Clark,,,,1946-02-01,,Female
3612,Suzanne,de,Passe,,,,1946-07-19,,
3613,Argyle,,Nelson,,,,,,
3614,John,A.,Alonzo,,,,1934-06-12,"March 13, 2001",
3615,Louis,,Malle,,,,1932-10-30,23 November 1995,Male
3616,Vincent,Malle Claude,Nedjar,,,,,,
3617,Ricardo,,Aronovich,,,,,,
3618,Sidney,,Bechet,,,,,,
3619,Gaston,,Frèche,,,,,,
3620,Charlie,,Parker,,,,,,
3621,Henri,,Renaud,,,,,,
3622,Kevin,,Connor,,,,,,
3623,Gerry,,Turpin,,,,,,
3624,Edward,,Elgar,,,,,,
3625,David,S.,Ward,,,,1945-10-25,,
3626,George,,Lucas,,,,1944-05-14,,
3627,Lucasfilm,,Ltd.,,,,,,
3628,The,Coppola,Company,,,,,,
3629,Gloria,,Katz,,,,1942-10-25,"November 25, 2018",
3630,Willard,,Huyck,,,,1945-09-08,,
3631,Verna,,Fields,,,,1918-03-21,"November 30, 1982",
3632,Marcia,,Lucas,,,,1945-10-04,,
3633,Ron,,Eveslage,,,,,,
3634,Jan,,D'Alquen,,,,,,
3635,Lars-Owe,,Carlberg,,,,,,
3636,Siv,,Lundgren,,,,,,
3637,Filmways,,,,,,,,
3638,Steve,,Shagan,,,,1927-10-25,"November 30, 2015",
3639,James,,Crabe,,,,1931-08-19,"May 2, 1989",
3640,Bill,,Butler,,,,1921-04-07,"April 5, 2023",Male
3641,Austin,,Dempster,,,,,,
3642,John,,Cameron,,,,1944-03-20,,
3643,Robert,,Towne,,,,1934-11-23,"July 1, 2024",
3644,David,,Susskind,,,,,,
3645,Robert,,Getchell,,,,1936-12-06,"October 21, 2017",Male
3646,Kent,L.,Wakeford,,,,,,
3647,Richard,,Chew,,,,1940-06-28,,
3648,David,,Shire,,,,1937-07-03,,Male
3649,Marcel,,Berbert,,,,,,
3650,Jean-Louis,,Richard,,,,1927-05-17,3 June 2012,
3651,Suzanne,,Schiffman,,,,1929-09-27,6 June 2001,Female
3652,Yann,Dedet Martine,Barraquè,,,,,,
3653,Pierre-William,,Glenn,,,,,,
3654,Josh,,Greenfeld,,,,1928-02-27,"May 11, 2018",Male
3655,Richard,,Halsey,,,,,,Male
3656,Michael,,Butler,,,,,,
3657,Bill,,Conti,,,,1942-04-13,,
3658,Frank,,Pierson,,,,1925-05-12,"July 22, 2012",
3659,FC,,Produzioni,,,,,,
3660,Georges,,Klotz,,,,,,
3661,Jean,,Collomb,,,,,,
3662,Charles,,Aznavour,,,,,,
3663,Ján,,Kadár,,,,1918-04-01,1 June 1979,
3664,Harry,,Gulkin,,,,,,
3665,Ted,,Allan,,,,,,
3666,Richard,,Marks,,,,1943-11-10,"December 31, 2018",Male
3667,Paul,Van der,Linden,,,,,,
3668,Árpád,,Makay,,,,,,
3669,Sol,,Kaplan,,,,,,
3670,Hal,,Ashby,,,,1929-09-02,"December 27, 1988",
3671,Paul,,Simon,,,,1941-10-13,,
3672,Jean-Charles,,Tacchella,,,,1925-09-23,29 August 2024,
3673,Gaumont,,,,,,,,
3674,Danièle,,Thompson,,,,,,
3675,Agnès,,Guillemot,,,,,,
3676,Juliette,,Welfling,,,,,,Female
3677,Georges,LendiEric FaucherreMichel,Thiriet,,,,,,
3678,Gérard,,Anfosso,,,,,,
3679,Daniele,,Thompson,,,,1942-01-03,,
3680,Martin,,Ritt,,,,,,
3681,Charles,H.,Joffe,,,,,,
3682,Jack,,Rollins,,,,,,
3683,Sidney,,Levin,,,,,,
3684,Sylvester,,Stallone,,,,1946-07-06,,
3685,Scott,,Conrad,,,,,,Male
3686,Lina,,Wertmüller,,,,1928-08-14,9 December 2021,
3687,Arrigo,,Colombo,,,,,,
3688,Franco,,Fraticelli,,,,,,
3689,Tonino,Delli,Colli,,,,,,
3690,Nando,de,Luca,,,,,,
3691,Enzo,,Jannacci,,,,,,
3692,Marshall,,Brickman,,,,1939-08-25,"November 29, 2024",
3693,Herbert,,Ross,,,,,,
3694,Rastar,,,,,,,,
3695,Neil,,Simon,,,,1927-07-04,"August 26, 2018",
3696,John,F.,Burnett,,,,,,
3697,David,M.,Walsh,,,,,,
3698,Robert,,Altman,,,,,,
3699,Lou,,Lombardo,,,,,,
3700,Charles,Rosher,Jr.,,,,,,
3701,Kenneth,,Wannberg,,,,,,
3702,Gary,,Kurtz,,,,,,
3703,Paul,,Hirsch,,,,,,
3704,John,,Williams,,,,1932-02-08,,
3705,Nora,,Kaye,,,,,,
3706,Waldo,,Salt,,,,1914-10-18,"March 7, 1987",Male
3707,Nancy,,Dowd,,,,,,
3708,Sylvia,,Ingmarsdotter,,,,,,
3709,Barry,,Spikings,,,,,,
3710,Michael,,Deeley,,,,,,
3711,John,,Peverall,,,,,,
3712,Deric,,Washburn,,,,,,
3713,Peter,,Zinner,,,,1919-07-24,"November 13, 2007",
3714,Vilmos,,Zsigmond,,,,1930-06-16,"January 1, 2016",
3715,Stanley,,Myers,,,,,,
3716,Quinn,,Redeker,,,,1936-05-02,"December 20, 2022",
3717,Ralph,,Rosenblum,,,,,,
3718,Tony,,Ray,,,,,,
3719,Steve,,Tesich,,,,1942-09-29,"July 1, 1996",
3720,Robert,Alan,Aurthur,,,,1922-06-10,"November 20, 1978",
3721,Alan,,Heim,,,,1936-05-21,,Male
3722,Ralph,,Burns,,,,1922-06-29,"November 21, 2001",
3723,Norman,,Jewison,,,,,,
3724,Norman,Jewison Patrick,Palmer,,,,,,
3725,Valerie,,Curtin,,,,,,
3726,Victor,J.,Kemper,,,,,,
3727,James,,Bridges,,,,1936-02-03,"June 6, 1993",Male
3728,Mike,,Gray,,,,1935-10-26,"April 30, 2013",
3729,T.,S.,Cook,,,,1947-08-25,"January 5, 2013",Male
3730,David,,Rawlins,,,,,,
3731,Stephen,,Bishop,,,,1951-11-14,,
3732,Susan,E.,Morse,,,,,,Female
3733,New,York,Philharmonic,,,,,,
3734,Zubin,,Mehta,,,,,,
3735,Buffalo,,Philharmonic,,,,,,
3736,Michael,Tilson,Thomas,,,,,,
3737,Melvin,and,Howard,,,,1980-09-19,,
3738,Stuart,,Rosenberg,,,,,,
3739,Ron,,Silverman,,,,,,
3740,W.,D.,Richter,,,,1945-12-07,,
3741,Robert,,Brown,,,,,,
3742,Bruno,,Nuytten,,,,,,
3743,Lalo,,Schifrin,,,,1932-06-21,,Male
3744,Arthur,A.,Ross,,,,1920-02-04,"November 11, 2008",Male
3745,Alan,,Parker,,,,,,
3746,David,De,Silva,,,,,,
3747,Alan,,Marshall,,,,,,
3748,Christopher,,Gore,,,,,,
3749,Gerry,,Hambling,,,,14 June 1926,5 February 2013,
3750,Michael,,Seresin,,,,,,
3751,Michael,,Gore,,,,1951-03-05,,
3752,Philippe,,Dussart,,,,,,
3753,Jean,,Gruault,,,,1924-08-03,8 June 2015,
3754,Albert,,Jurgenson,,,,,,
3755,Arié,,Dzierlatka,,,,,,
3756,Howard,,Zieff,,,,,,
3757,Nancy,,Meyers,,,,1949-12-08,,
3758,Charles,,Shyer,,,,1941-10-11,"December 27, 2024",
3759,Harvey,,Miller,,,,1935-06-15,"January 8, 1999",Male
3760,Sheldon,,Kahn,,,,1940-03-01,,Male
3761,Colin,,Welland,,,,1934-07-04,2 November 2015,
3762,Kurt,,Luedtke,,,,1939-09-28,"August 9, 2020",
3763,David,,Rayfiel,,,,,,
3764,Owen,,Roizman,,,,1936-09-22,"January 6, 2023",
3765,Steve,,Gordon,,,,1938-10-10,"November 27, 1982",
3766,Robert,,Greenhut,,,,,,
3767,Fred,,Schuler,,,,,,
3768,Burt,,Bacharach,,,,1928-05-12,"February 8, 2023",
3769,Famous,Players,Ltd.,,,,,,
3770,Canadian,Film Development,Corporation,,,,,,
3771,John,,Guare,,,,1938-02-05,,Male
3772,Richard,,Ciupka,,,,,,
3773,Trevor,,Griffiths,,,,1935-04-04,29 March 2024,
3774,Vittorio,,Storaro,,,,1940-06-24,,
3775,Stephen,,Sondheim,,,,,,
3776,John,,Briley,,,,1925-06-25,"December 14, 2019",
3777,Jerry,,Weintraub,,,,,,
3778,Stu,,Linder,,,,1931-11-08,"January 12, 2006",Male
3779,Peter,,Sova,,,,,,
3780,Ivan,,Kral,,,,,,
3781,Kathleen,,Kennedy,,,,,,
3782,Melissa,,Mathison,,,,1950-06-03,"November 4, 2015",
3783,Carol,,Littleton,,,,1942-10-23,,
3784,Allen,,Daviau,,,,1942-06-14,"April 15, 2020",Male
3785,Taylor,,Hackford,,,,,,
3786,Martin,,Elfand,,,,,,
3787,Douglas,Day,Stewart,,,,1940-01-01,,Male
3788,Donald,E.,Thorin,,,,,,
3789,Jack,,Nitzsche,,,,1937-04-22,"August 25, 2000",Male
3790,Dick,,Richards,,,,,,
3791,Murray,,Schisgal,,,,1926-11-25,"October 1, 2020",
3792,Fredric,,Steinkamp,,,,1928-08-22,"February 20, 2002",Male
3793,William,,Steinkamp,,,,1953-06-09,,Male
3794,Don,,McGuire,,,,1919-02-28,"April 13, 1999",Male
3795,Horton,,Foote,,,,1916-03-14,"March 4, 2009",
3796,Lawrence,,Kasdan,,,,1949-01-14,,
3797,Michael,,Shamberg,,,,,,
3798,Barbara,,Benedek,,,,,,
3799,Sveriges,,Television,,,,,,
3800,Gaumont,,International,,,,,,
3801,Tobis,,Film,,,,,,
3802,Swedish,Film,Institute,,,,,,
3803,Sylvia,,Ingemarsson,,,,,,
3804,Daniel,,Bell,,,,,,
3805,Nora,,Ephron,,,,1941-05-19,"June 26, 2012",
3806,Alice,,Arlen,,,,1940-11-06,"February 29, 2016",Female
3807,Sam,,O'Steen,,,,1923-11-06,"October 11, 2000",Male
3808,Miroslav,,Ondříček,,,,1934-11-04,28 March 2015,
3809,John,,Badham,,,,,,
3810,United,,Artists,,,,,,
3811,Lawrence,,Lasker,,,,1949-10-07,,
3812,Walter,F.,Parkes,,,,1951-04-15,,
3813,Tom,,Rolf,,,,1931-12-31,"July 14, 2014",
3814,William,A.,Fraker,,,,"FrakerSeptember 29, 1923","May 31, 2010",
3815,Arthur,B.,Rubinstein,,,,,,
3816,Walter,,Parkes,,,,,,
3817,Martin,,Brest,,,,,,
3818,Daniel,Petrie,Jr.,,,,1951-11-30,,Male
3819,Billy,,Weber,,,,,,
3820,Bruce,,Surtees,,,,1937-07-23,"February 23, 2012",
3821,Harold,,Faltermeyer,,,,1952-10-05,,
3822,Danilo,,Bach,,,,1944-03-01,,
3823,Gregory,,Nava,,,,1949-04-10,,
3824,American,,Playhouse,,,,,,
3825,Anna,,Thomas,,,,1948-07-12,,
3826,Betsy,Blankett,Milicevic,,,,,,
3827,James,,Glennon,,,,,,
3828,Emil,,Richards,,,,,,
3829,Lowell,,Ganz,,,,1948-08-31,,
3830,Babaloo,,Mandel,,,,1949-10-13,,
3831,Bruce,Jay,Friedman,,,,1930-04-26,"June 3, 2020",
3832,Daniel,P.,Hanley,,,,,,Male
3833,Mike,,Hill,,,,,,
3834,Donald,,Peterman,,,,,,
3835,Lee,,Holdridge,,,,,,
3836,William,,Kelley,,,,1929-05-27,"February 3, 2003",Male
3837,Earl,W.,Wallace,,,,,,
3838,Pamela,,Wallace,,,,,,
3839,Neil,,Canton,,,,,,
3840,Bob,,Gale,,,,1951-05-25,,Male
3841,Harry,,Keramidas,,,,,,
3842,Dean,,Cundey,,,,1946-03-12,,
3843,Alan,,Silvestri,,,,1950-03-26,,
3844,Terry,,Gilliam,,,,1940-11-22,,
3845,Tom,,Stoppard,,,,1937-07-03,,
3846,Charles,,McKeown,,,,,,
3847,Julian,,Doyle,,,,,,
3848,Roger,,Pratt,,,,1947-02-27,31 December 2024,
3849,Michael,,Kamen,,,,1948-04-15,"November 18, 2003",
3850,Luis,,Puenzo,,,,1946-02-19,,Male
3851,Marcelo,,Piñeyro,,,,,,
3852,Aída,,Bortnik,,,,,,
3853,Juan,Carlos,Macías,,,,,,
3854,Félix,,Monti,,,,,,
3855,Atilio,,Stampone,,,,,,
3856,María,Elena,Walsh,,,,,,
3857,Dick,,Hyman,,,,,,
3858,Peter,,Faiman,,,,,,
3859,John,,Cornell,,,,1941-03-02,23 July 2021,
3860,Ken,,Shadie,,,,1935-12-08,29 June 2020,
3861,David,,Stiven,,,,,,
3862,Russell,,Boyd,,,,1944-04-21,,
3863,Peter,,Best,,,,,,
3864,Stephen,,Frears,,,,,,
3865,Hanif,,Kureishi,,,,1954-12-05,,
3866,Mick,,Audsley,,,,,,
3867,Oliver,,Stapleton,,,,,,
3868,Arnold,,Kopelson,,,,,,
3869,Claire,,Simpson,,,,,,
3870,Robert,,Richardson,,,,1955-08-27,,
3871,Gerald,,Green,,,,,,
3872,John,Patrick,Shanley,,,,1950-10-13,,Male
3873,Emmanuelle,,Castro,,,,,,
3874,Renato,,Berta,,,,,,
3875,Schubert,,,,,,,,
3876,Saint-Saëns,,,,,,,,
3877,John,,Boorman,,,,1933-01-18,,
3878,Ian,,Crafford,,,,,,
3879,Philippe,,Rousselot,,,,1945-09-04,,Male
3880,Peter,,Martin,,,,,,
3881,Ronald,,Bass,,,,1942-03-26,,Male
3882,Barry,,Morrow,,,,,,
3883,Penny,,Marshall,,,,,,
3884,Gary,,Ross,,,,1956-11-03,,
3885,Anne,,Spielberg,,,,1949-12-25,,Female
3886,Barry,,Malkin,,,,1938-10-26,"April 4, 2019",Male
3887,Howard,,Shore,,,,1946-10-18,,
3888,Ron,,Shelton,,,,1945-09-15,,Male
3889,Thom,,Mount,,,,,,
3890,Bobby,,Byrne,,,,,,
3891,Michael,,Convertino,,,,,,
3892,Charles,,Crichton,,,,1910-08-06,14 September 1999,
3893,John,,Cleese,,,,1939-10-27,,
3894,Alan,,Hume,,,,,,
3895,John,Du,Prez,,,,,,
3896,Naomi,,Foner,,,,,,
3897,Andrew,,Mondshein,,,,1957-02-28,,
3898,Gerry,,Fisher,,,,,,
3899,Tony,,Mottola,,,,,,
3900,Naomi,Foner,Gyllenhaal,,,,1946-03-04,,Female
3901,Tom,,Schulman,,,,1951-10-20,,
3902,Franz,,Schubert,,,,,,
3903,Spike,,Lee,,,,1957-03-20,,
3904,Barry,Alexander,Brown,,,,1960-11-28,,Male
3905,Ernest,,Dickerson,,,,,,
3906,Bill,,Lee,,,,,,
3907,Robert,,Newmyer,,,,,,
3908,Walt,,Lloyd,,,,,,
3909,Harry,Connick,Jr.,,,,1925-01-07,"October 17, 2017",
3910,Mark,,Johnson,,,,,,
3911,Randy,,Newman,,,,1943-11-28,,
3912,Peter,,Weir,,,,1944-08-21,,
3913,Australian,Film Finance,Corporation,,,,,,
3914,William,M.,Anderson,,,,,,
3915,Geoffrey,,Simpson,,,,,,
3916,Whit,,Stillman,,,,1952-01-25,,
3917,Christopher,,Tellefsen,,,,,,
3918,John,,Thomas,,,,,,
3919,Tom,,Judson,,,,,,
3920,Callie,,Khouri,,,,1957-11-27,,Female
3921,John,,Singleton,,,,1968-01-06,"April 28, 2019",
3922,Steve,,Nicolaides,,,,,,
3923,Bruce,,Cannon,,,,,,
3924,Charles,,Mills,,,,,,
3925,Stanley,,Clarke,,,,,,
3926,Mulholl,,,,,,,,
3927,James,,Toback,,,,1944-11-23,,Male
3928,Debra,,Hill,,,,,,
3929,Lynda,,Obst,,,,,,
3930,Richard,,LaGravenese,,,,1959-10-30,,
3931,Lesley,,Walker,,,,,,
3932,George,,Fenton,,,,1949-10-19,,
