person_id,first_name,middle_name,last_name,birthDate,country,deathDate
3970,New,Zealand Film,Commission,,,
3954,Donner/Shuler-Donner,,Donner/Shuler-Donner,,,
3976,Krzysztof,,Kieślowski,1941-01-01,Germany,1996-01-01
3991,Stephen,J.,Rivele,1949-01-01,United States,2024-01-01
3987,Steven,,Rosenblum,,,
3986,Randall,,Wallace,1949-01-01,United States,
3990,Letty,,Aronson,1943-01-01,United States,
3974,Peter,,Dasent,,,
3971,Fran,,Walsh,1959-01-01,France,
3992,Christopher,,Wilkinson,1950-01-01,United States,
3994,Brian,,Berdan,,,
3984,Christopher,,McQuarrie,1968-01-01,United States,
3996,Bonnie,,Arnold,,,
3993,Hank,,Corwin,,,
3997,Ralph,,Guggenheim,,,
3975,Frances,,Walsh,1959-01-01,France,
3988,John,,Toll,1952-01-01,United States,
4000,Joel,,Cohen,,,
4001,Alec,,Sokolow,,,
4013,Dick,,Pope,,,
4015,Scott,,Hicks,,,
4002,Lee,,Unkrich,1967-01-01,United States,
4007,Joe,,Hutshing,,,
4014,Andrew,,Dickson,,,
3961,Quentin,,Tarantino,1963-01-01,US,
3966,Richard,,Curtis,1956-01-01,New Zealand,
4010,Stuart,,Dryburgh,1952-01-01,United Kingdom,
4009,Nancy,,Wilson,,,
3999,Andrew,,Stanton,1965-01-01,United States,
4004,Joe,,Ranft,1960-01-01,United States,2005-01-01
4017,Film,,Victoria,,,
4016,South,Australian Film,Corporation,,,
4018,Jan,,Sardi,,,
4008,Janusz,,Kamiński,1959-01-01,Poland,
3989,James,,Horner,1953-01-01,United States,2015-01-01
4019,Pip,,Karmel,1963-01-01,Australia,
4025,Lloyd,,Levin,,,
4006,Cameron,,Crowe,1957-01-01,United States,
4026,JoAnne,,Sellar,1963-01-01,United Kingdom,
4023,Mark,,Andrus,1955-01-01,United States,
4020,David,,Hirschfelder,1960-01-01,Australia,
4027,Dylan,,Tichenor,1968-01-01,United States,
4033,Nick,,Moore,,,
3995,John,,Lasseter,1957-01-01,United States,
4003,Pete,,Docter,1968-01-01,United States,
4037,Pieter,Jan,Brugge,1955-01-01,Netherlands,
4029,Michael,,Penn,1958-01-01,United States,
4030,Jean,,Doumanian,,,
4031,Peter,,Cattaneo,1964-01-01,United Kingdom,
4028,Robert,,Elswit,1950-01-01,United States,
4011,Mike,,Leigh,1943-01-01,United Kingdom,
4039,Gianluigi,,Braschi,1963-01-01,Italy,2008-01-01
4038,Jeremy,,Pikser,,,
4042,Simona,,Paggi,1962-01-01,Italy,
4032,Simon,,Beaufoy,1966-01-01,United Kingdom,
4034,John,de,Borman,,,
4041,Vincenzo,,Cerami,1940-01-01,Italy,2013-01-01
4046,Michael,,Kahn,,,
4035,Anne,,Dudley,1956-01-01,United Kingdom,
4045,Robert,,Rodat,1959-01-01,,
4036,Marc,,Norman,,,
4052,Lee,,Smith,,,
4043,Nicola,,Piovani,1946-01-01,Italy,
3998,Joss,,Whedon,1964-01-01,United States,
4049,Adam,,Schroeder,,,
4048,Edward,S.,Feldman,,,
4044,Mutual,Film,Company,,,
4051,William,,Anderson,,,
4005,Coen,,Brothers,1954-01-01,United States,
4057,Alan,,Ball,,,
4053,Peter,,Biziou,1944-01-01,United Kingdom,
4040,Elda,,Ferri,1937-01-01,Italy,
4054,Burkhard,,Dallwitz,,,
4022,Matt,,Damon,1970-01-01,United States,
4050,Andrew,,Niccol,1964-01-01,New Zealand,
4047,Scott,,Rudin,1958-01-01,United States,
4056,Wojciech,,Kilar,,Poland,2013-01-01
4024,Paul,Thomas,Anderson,1970-01-01,United States,
4060,Eric,,Zumbrunnen,1964-01-01,1964,2017-01-01
4067,Robin,,Sales,,,
4066,Simon,Channing,Williams,1945-01-01,United Kingdom,2009-01-01
4061,Lance,,Acord,,,
4074,Lee,,Hall,,,
4070,Carl,,Davis,1936-01-01,US,2023-01-01
4075,John,,Wilson,,,
4063,Jon,,Brion,1963-01-01,United States,
4076,Brian,,Tufano,1939-01-01,United Kingdom,2023-01-01
4077,Stephen,,Warbeck,1953-01-01,United Kingdom,
4072,Stephen,,Daldry,1960-01-01,United Kingdom,
4071,Almost,,Famous,,,
4080,Anne,,McCabe,,United States,
4082,Lesley,,Barber,1962-01-01,,
4062,Carter,,Burwell,1954-01-01,United States,
4073,StudioCanal,,StudioCanal,,,
4021,Ben,,Affleck,1972-01-01,United States,
4085,UGC,,UGC,,,
4055,Philip,,Glass,1937-01-01,United States,
4090,Hervé,,Schneid,1956-01-01,,
4069,W.,S.,Gilbert,,,
4087,de,,de,,,
4078,Kenneth,,Lonergan,1962-01-01,United States,
4093,Dody,,Dorn,1955-01-01,United States,
4084,Jean-Pierre,,Jeunet,1953-01-01,France,
4059,Charlie,,Kaufman,1958-01-01,United States,
4081,Stephen,,Kazmierski,,,
4083,Julian,,Fellowes,1949-01-01,Egypt,
4068,Arthur,,Sullivan,,,
4064,M.,Night,Shyamalan,1970-01-01,India,
4095,David,,Julyan,,United Kingdom,
4058,Spike,,Jonze,1969-01-01,United States,
4088,Film-,und Medienstiftung,NRW,,,
4102,Asche,,Asche,,,
4097,Marc,,Forster,1969-01-01,Germany,
4094,Wally,,Pfister,1961-01-01,United States,
4091,Bruno,,Delbonnel,1957-01-01,France,
4101,Roberto,,Schaefer,,United States,
4096,Jonathan,,Nolan,1976-01-01,United Kingdom,
4103,Spencer,,Spencer,,,
4100,Matt,,Chesse,1965-01-01,United States,
4089,Guillaume,,Laurant,,,
4098,Lee,,Daniels,1959-01-01,United States,
4092,Yann,,Tiersen,1970-01-01,France,
4107,Robert,,Yeoman,1951-01-01,United States,
4108,Mark,,Mothersbaugh,1950-01-01,United States,
4105,Wes,,Anderson,1969-01-01,United States,
4106,Owen,,Wilson,1968-01-01,United States,
4099,Milo,AddicaWill,Rokos,,,
4104,Milo,Addica & Will,Rokos,,,
4086,MMC,,Independent,,,
4122,Chris,,Wilson,,,
4112,James,,Lyons,,,
4124,Carlos,,Cuarón,,,
4123,Jorge,,Vergara,1955-01-01,Mexico,2019-01-01
4114,Jay,,Cocks,,,
4111,Section,,Eight,,,
4127,Alfonso,,Alfonso,,,
4116,Joel,,Zwick,1942-01-01,United States,
4119,Nia,,Vardalos,1962-01-01,Canada,
4118,Playtone,,Playtone,,,
4131,Isabelle,,Dedieu,1956-01-01,France,
4136,Nathan,,Larson,,,
4113,Edward,,Lachman,1948-01-01,United States,
4132,Guy,,Dufaux,,,
4130,Telefilm,,Canada,,,
4126,Emmanuel,,Lubezki,1964-01-01,Mexico,
4121,Jeffrey,,Jur,,,
4120,Mia,,Goldman,,,
4138,Bob,,Peterson,,,
4137,Graham,,Walters,1953-01-01,United Kingdom,
4139,David,,Reynolds,,,
4129,Denys,,Arcand,1941-01-01,Canada,
4140,David,Ian,Salter,,United States,
4134,Steven,,Knight,1959-01-01,United Kingdom,
4115,Steven,,Zaillian,1953-01-01,United States,
4145,Naomi,,Geraghty,,,
4141,Sharon,,Calahan,,,
4135,Chris,,Menges,1940-01-01,United Kingdom,
4110,Todd,,Haynes,1961-01-01,United States,
4150,Kirsten,,Kirsten,,,
4144,Kirsten,,Sheridan,1976-01-01,Ireland,
4149,Jim,,Jim,,,
4133,Pierre,,Aviat,,,
4148,Maurice,,Seezer,,,
4128,Sofia,,Coppola,1971-01-01,United States,
4142,Jim,,Sheridan,1949-01-01,Ireland,
4146,Declan,,Quinn,1957-01-01,United States,
4147,Gavin,,Friday,1959-01-01,Ireland,
4156,Keir,,Pearson,,,
4160,Andrea,,Guerra,,,
4157,Robert,,Fraisse,,,
4155,Terry,,George,1952-01-01,Ireland,
4152,Pierre,,Bismuth,1963-01-01,France,
4164,Patrick,,Lin,,,
4143,Jim,SheridanArthur,Lappin,,,
4163,Stephen,,Schaffer,,,
4162,John,,Walker,,,
4165,Janet,,Lucroy,,,
4109,Pedro,,Almodóvar,1949-01-01,Spain,
4158,Afro,Celt Sound,System,,,
4159,Rupert,,Gregson-Williams,,United Kingdom,
4176,Peter,,Newman,,,
4170,Tohokushinsha,,Tohokushinsha,,,
4172,Alisa,,Lepselter,1963-01-01,,
4153,Michel,,Gondry,1963-01-01,France,
4175,Charlie,,Corwin,,United States,
4169,Bobby,,Moresco,1951-01-01,United States,
4179,Britta,,Phillips,1963-01-01,United States,
4117,Home,Box,Office,,,
4173,Remi,,Adefarasin,1948-01-01,United Kingdom,
4151,Eternal,Sunshine of the Spotless,Mind,,,
4178,Robert,D.,Yeoman,1951-01-01,United States,
4171,Grant,,Heslov,1963-01-01,United States,
4181,Tim,,Squyres,1959-01-01,United States,
4180,Dean,,Wareham,1963-01-01,New Zealand,
4177,Tim,,Streeto,,,
4192,Tom,,Stern,,,
4190,Iris,,Yamashita,,United States,
4187,Douglas,,Crise,,United States,
4166,Michael,,Giacchino,1967-01-01,United States,
4161,Brad,,Bird,1957-01-01,United States,
4125,Alex,,Rodríguez,,,
4182,Michael,,Arndt,,United States,
4186,Guillermo,,Arriaga,1958-01-01,Mexico,
4168,Paul,,Haggis,1953-01-01,Canada,
4191,Gary,D.,Roach,1964-01-01,1964,
4194,Michael,,Stevens,,,
4184,Paramount,,Vantage,,,
4193,Kyle,,Eastwood,1968-01-01,United States,
4174,Noah,,Baumbach,1969-01-01,United States,
4195,Esperanto,,Filmoj,,,
4188,Rodrigo,,Prieto,1965-01-01,Mexico,
4185,Anonymous,,Content,,,
4196,Bernat,,Vilaplana,,,
4154,IMF,,IMF,,,
4201,Lucia,,Zucchetti,,Italy,
4167,Jim,,Clark,1936-01-01,United Kingdom,1968-01-01
4198,Javier,,Navarrete,1956-01-01,Spain,
4202,Affonso,,Beato,1941-01-01,Brazil,
4205,Tatiana,S.,Riegel,,,
4197,Guillermo,,Navarro,,Mexico,
4210,John,,Gilroy,,,
4207,David,,Torn,1953-01-01,United States,
4189,Gustavo,,Santaolalla,1951-01-01,Argentina,
4209,Mirage,,Enterprises,,,
4212,Darren,T.,Holmes,,,
4208,Tony,,Gilroy,1956-01-01,United States,
4211,Brad,,Lewis,1958-01-01,United States,
4216,This,is,that,,,
4183,Alejandro,González,Iñárritu,1963-01-01,Mexico,
4213,Jim,,Capobianco,1969-01-01,United States,
4214,Jan,,Pinkava,1963-01-01,Czechoslovakia,
4219,Stephen,,Trask,1966-01-01,United States,
4200,Peter,,Morgan,1963-01-01,United Kingdom,
4204,Craig,,Gillespie,1967-01-01,United Kingdom,
4215,Tamara,,Jenkins,1962-01-01,United States,
4203,Diablo,,Cody,1978-01-01,United States,
4221,Courtney,,Hunt,1964-01-01,United States,
4206,Adam,,Kimmel,,,
4225,Ingenious,Film,Partners,,,
4226,Gary,,Yershon,,,
4223,Reed,,Morano,1977-01-01,United States,
4199,Pathé,Renn,Production,,,
4220,Dustin,Lance,Black,1974-01-01,United States,
4229,Jim,,Morris,,,
4228,Eigil,,Bryld,,Denmark,
4231,Danielle,,Feinberg,,United States,
4230,Jim,,Reardon,,,
4233,A,Band,Apart,,,
4232,Mark,,Boal,1973-01-01,United States,
4235,Sally,,Menke,1953-01-01,United States,2010-01-01
4238,Lawrence,,Inglee,,,
4236,Oren,,Moverman,1966-01-01,Israel,
4237,Mark,,Gordon,1957-01-01,United States,
4244,Jonas,,Rivera,1971-01-01,United States,
4242,Working,,Title,,,
4217,Brian,A.,Kates,,,
4246,Tom,,McCarthy,,,
4218,Mott,,Hupfel,,,
4256,Anne-Sophie,,Bion,,,
4257,Guillaume,,Schiffman,,France,
4234,Zehnte,Babelsberg Film,GmbH,,,
4251,Jeffrey,M.,Werner,,United States,
4258,Ludovic,,Bource,1970-01-01,France,
4227,Martin,,McDonagh,1970-01-01,United Kingdom,
4222,Kate,,Willams,,,
4249,Lisa,,Cholodenko,,United States,
4239,Alessandro,,Camon,1963-01-01,Italy,
4263,Michael,,Andrews,,,
4250,Stuart,,Blumberg,1969-01-01,1969,
4241,Joel,CoenEthan,Coen,,,
4240,Bobby,,Bukowski,,,
4260,Annie,,Mumolo,1973-01-01,United States,
4248,Syncopy,,Syncopy,,,
4264,J.,C.,Chandor,1973-01-01,United States,
4259,Paul,,Feig,1962-01-01,United States,
4245,Kevin,,Nolting,,,
4253,La,Petite,Reine,,,
4224,Peter,GolubShahzad Ali,Ismaily,,,
4252,Igor,,Jadue-Lillo,,,
4268,Hayedeh,,Safiyari,1959-01-01,Iran,
4270,Sattar,,Oraki,1969-01-01,Iran[1],
4269,Mahmoud,,Kalari,,Iran,
4266,Frank,,DeMarco,1950-01-01,Canada,
4261,Kristen,,Wiig,1973-01-01,United States,
4255,uFilm,,uFilm,,,
4272,X,Filme Creative,Pool,,,
4243,Roderick,,Jaynes,1954-01-01,United States,
4267,Asghar,,Farhadi,1972-01-01,Imperial State of Iran,
4281,Indian,,Paintbrush,,,
4280,Don,,Burgess,,,
4278,John,,Gatins,1968-01-01,United States,
4262,William,Kerr Mike,Sale,,,
4283,William,,Goldenberg,1959-01-01,United States,
4285,Eric,Warren,Singer,,United States,
4282,Roman,,Coppola,1965-01-01,France,
4284,Greig,,Fraser,,Australia,
4287,Crispin,,Struthers,,,
4286,Jay,,Cassidy,,,
4291,Stephen,,Tenenbaum,,United States,
4298,Yves,,Bélanger,,,
4271,Michael,,Haneke,1942-01-01,Germany,
4273,Monika,,Willi,1968-01-01,Austria,
4294,Craig,,Borten,1965-01-01,United States,
4297,Martin,,Pensa,,,
4289,Linus,,Sandgren,1972-01-01,Sweden,
4292,Javier,,Aguirresarobe,1948-01-01,Spain,
4295,Melisa,,Wallack,1968-01-01,United States,
4300,Bob,,Nelson,,,
4288,Alan,,Baumgarten,1957-01-01,1957,
4274,Darius,,Khondji,1955-01-01,Iran,
4293,Jean-Marc,,Vallée,1963-01-01,Canada,2021-01-01
4276,MacDonald,Image,Nation,,,
4296,John,Mac,McMurphy,1963-01-01,Canada,2021-01-01
4265,Pete,,Beaudreau,,,
4301,Kevin,,Tent,,,
4303,Mark,,Orton,,,
4308,Cinetic,,Media,,,
4304,Armando,,Bo,1914-01-01,Argentina,1981-01-01
4302,Phedon,,Papamichael,1962-01-01,Greece,
4305,Alexander,Dinelaris,Jr.,,United States,
4306,Nicolás,,Giacobone,,,
4277,ImageMovers,,ImageMovers,,,
4312,Likely,,Story,,,
4290,Danny,,Elfman,1953-01-01,United States,
4310,Lee,,Daniel,1962-01-01,United States,
4313,E.,Max,Frye,,United States,
4311,Bennett,,Miller,1966-01-01,United States,
4317,Barney,,Pilling,,,
4315,Rob,,Simonsen,1978-01-01,United States,
4279,Jeremiah,,O'Driscoll,,,
4321,David,,Lancaster,,,
4314,Dan,,Futterman,1967-01-01,United States,
4322,Jennifer,,Fox,,,
4318,Hugo,,Guinness,1959-01-01,United Kingdom,
4316,Studio,,Babelsberg,,,
4309,Sandra,,Adair,,Mexico,
4275,Parkes+,,Parkes+,,,
4319,Dan,,Gilroy,1959-01-01,United States,
4325,Matt,,Charman,1979-01-01,United Kingdom,
4328,Mark,,Day,,,
4299,Alexander,,Payne,1961-01-01,United States,
4331,Geoff,,Barrow,1971-01-01,,
4323,Josh,,Singer,1972-01-01,United States,
4307,Richard,,Linklater,1960-01-01,United States,
4339,Jonathan,,Herman,1973-01-01,United States,
4329,Rob,,Hardy,,United States,
4337,Cube,,Vision,,,
4341,Michael,,Tronick,1949-01-01,United States,
4320,Jake,,Gyllenhaal,1980-01-01,United States,
4330,Ben,,Salisbury,,,
4340,Andrea,,Berloff,1974-01-01,United States,
4327,Alex,,Garland,1970-01-01,United Kingdom,
4343,S.,Leigh,Savidge,,United States,
4332,Meg,,LeFauve,1969-01-01,United States,
4344,Alan,,Wenkus,,,
4345,David,,Mackenzie,,,
4342,Joseph,,Trapanese,1984-01-01,1984,
4324,Participant,,Media,,,
4349,Giles,,Nuttgens,,,
4347,Taylor,,Sheridan,1970-01-01,United States,
4352,Tom,,Cross,,,
4326,Ethan,Coen Joel,Coen,,,
4362,Sean,,Porter,,,
4361,Leslie,,Jones,,,
4357,Efthimis,,Filippou,1977-01-01,Greece,
4335,F.,Gary,Gray,1969-01-01,United States,
4363,Roger,,Neill,1963-01-01,1963,
4356,BFI,,BFI,,,
4336,New,Line,Cinema,,,
4338,Broken,Chair,Flickz,,,
4351,Warren,,Ellis,1968-01-01,United Kingdom,
4334,Ronnie,del,Carmen,1959-01-01,Philippines,
4365,Michael,,Showalter,1970-01-01,United States,
4366,Emily,V.,Gordon,1979-01-01,United States,
4354,Pasek,and,Paul,,,
4333,Josh,,Cooley,1979-01-01,United States,
4372,Sam,,Levy,,,
4358,Yorgos,,Mavropsaridis,1954-01-01,Greece,
4350,Nick,,Cave,1957-01-01,Australia,
4348,Jake,,Roberts,1955-01-01,United States,
4359,Thimios,,Bakatakis,,,
4355,Yorgos,,Lanthimos,1973-01-01,Greece,
4373,Vanessa,,Taylor,1970-01-01,United States,
4374,Sidney,,Wolinsky,,,
4376,Ben,,Davis,,,
4379,Deborah,,Davis,,,
4380,Tony,,McNamara,,,
4367,Kumail,,Nanjiani,1978-01-01,Pakistan,
4360,Mike,,Mills,1958-01-01,United States,
4381,Robbie,,Ryan,,,
4375,Dan,,Laustsen,1954-01-01,Denmark,
4369,Brian,,Burgoyne,,,
4353,Justin,,Hurwitz,1985-01-01,United States,
4364,Jordan,,Peele,1979-01-01,United States,
4378,Nick,,Vallelonga,1959-01-01,United States,
4377,Peter,,Farrelly,1956-01-01,United States,
4370,Greta,,Gerwig,1983-01-01,United States,
4368,Robert,,Nassau,,,
4384,Lustmord,,Lustmord,,,
4390,MRC,,MRC,,,
4371,Nick,,Houy,,,
4391,Bob,,Ducsay,1962-01-01,,
4393,Nathan,,Johnson,,,
4392,Steve,,Yedlin,1975-01-01,United States,
4388,Nicholas,,Britell,1980-01-01,United States,
4387,Adam,,McKay,1968-01-01,United States,
4397,Fred,,Raskin,1973-01-01,United States,
4389,Rian,,Johnson,1973-01-01,United States,
4394,David,,Heyman,1961-01-01,United Kingdom,
4395,Krysty,,Wilson-Cairns,1987-01-01,United Kingdom,
4398,Keith,,Keith,,,
4396,Bona,Film,Group,,,
4400,Darius,,Marder,1973-01-01,,
4408,Daniel,,Pemberton,1977-01-01,United Kingdom,
4410,Hyperobject,,Industries,,,
4403,Mikkel,E. G.,Nielsen,,,
4385,Esperanto-Filmoj,,Esperanto-Filmoj,,,
4386,Alfonso,Cuarón Adam,Gough,,,
4409,Kenneth,,Branagh,1960-01-01,Ireland,
4399,Kenny,,Lucas,1985-01-01,United States,
4412,Reinaldo,Marcus,Green,1981-01-01,United States,
4411,David,,Sirota,1975-01-01,United States,
4407,Aaron,,Sorkin,1961-01-01,United States,
4414,Kris,,Bowers,1989-01-01,United States,
4417,Jonny,,Greenwood,1971-01-01,United Kingdom,
4406,Derek,,Cianfrance,1974-01-01,United States,
4383,Alexander,,Dynan,,,
4420,Eskil,,Vogt,1974-01-01,Norway,
4418,Joachim,,Trier,1974-01-01,Denmark,
4382,Benjamin,Rodriguez,Jr.,,,
4401,Bill,Benz Kathy Benz Bert Hamelinck Sacha Ben,Harroche,,,
4404,Daniël,,Bouquet,,,
4405,Nicolas,,Becker,,,
4429,Florian,,Hoffmeister,1970-01-01,Germany,
4428,St,,St,,,
4413,Zach,,Baylin,,,
4416,Michael,Bauman Paul Thomas,Anderson,,,
4402,Darius,Marder Abraham,Marder,,,
4426,Sarah,,Broshar,,,
4433,Coproduction,,Office,,,
4415,Andy,,Jurgensen,,,
4434,30West,,30West,,,
4431,Ruben,,Östlund,1974-01-01,Sweden,
4422,Kasper,,Tuxen,,,
4421,Olivier,Bugge,Coutté,,,
4419,Film,i,Väst,,,
4423,Ola,,Fløttum,,,
4427,Todd,,Field,1964-01-01,United States,
4430,Hildur,,Guðnadóttir,1982-01-01,Iceland,
4442,Medienboard,,Berlin-Brandenburg,,,
4439,Svenska,,Filminstitutet,,,
4440,Eurimages,,Eurimages,,,
4425,Tony,,Kushner,1956-01-01,United States,
4424,Everything,Everywhere All at,Once,,,
4435,ZDF,,ZDF,,,
4447,Mikel,Cee,Karlsson,1977-01-01,Sweden,
4455,Michelle,,Tesoro,,,
4438,TRT,,Sinema,,,
4445,DR,,DR,,,
4437,Arte,France,Cinéma,,,
4450,Arthur,,Harari,1981-01-01,France,
4432,BBC,,Film,,,
4459,Christopher,,Blauvelt,,,
4458,Affonso,,Gonçalves,1967-01-01,Brazil,
4436,Arte,,Arte,,,
4453,David,,Hemingson,1964-01-01,United States,
4446,Piano,,Piano,,,
4441,Council,of,Europe,,,
4451,Justine,,Triet,1978-01-01,France,
4464,2AM,,2AM,,,
4444,Arte,,France,,,
4449,Mikkel,Maltha Leslie,Ming,,,
4448,Fredrik,,Wenzel,,,
4461,Alex,,Mechanik,1986-01-01,United States,
4460,Marcelo,,Zarvos,,Brazil,
4466,Shabier,,Kirchner,1987-01-01,,
4463,CJ,,ENM,,,
4467,Christopher,,Bear,1982-01-01,1982,
4468,Daniel,,Rossen,1982-01-01,United States,
4452,Miramax,,Miramax,,,
4471,Mona,,Fastvold,1981-01-01,Norway,
4479,Projected,Picture,Works,,,
4462,Celine,,Song,1988-01-01,1988,
4472,Dávid,,Jancsó,,,
4478,Tim,,Fehlbaum,1982-01-01,Switzerland,
4476,Fruit,,Tree,,,
4482,Moritz,,Binder,1982-01-01,Germany,
4465,Keith,,Fraase,,,
4457,Samy,,Burch,,United States,
4473,Lol,,Crawley,1974-01-01,United Kingdom,
4474,Daniel,,Blumberg,1990-01-01,,
4483,Hansjörg,,Weißbrich,1967-01-01,Germany,
4480,Constantin,,Film,,,
4454,Bradley,,Cooper,1975-01-01,United States,
4469,Anora,,Anora,,,
4470,Brady,,Corbet,1988-01-01,United States,
4477,Michał,,Dymek,,,
4488,Benjamin,,Kračun,1981-01-01,,
4490,Hugh,,Ford,,,
4489,Raffertie,,Raffertie,1987-01-01,,
4486,Coralie,,Fargeat,1976-01-01,France,
4481,Edgar,Reitz,Filmproduktion,,,
4495,Fred,Niblo,Jr.,1903-01-01,United States,1973-01-01
4475,Jesse,,Eisenberg,1983-01-01,United States,
4456,MountainA,,MountainA,1981-01-01,Israel,
4496,Philip,,Barry,1896-01-01,United States,1949-01-01
4504,Samuel,Hopkins,Adams,1871-01-01,United States,1958-01-01
4498,Francis,Edward,Faragoh,1898-01-01,Austria,1966-01-01
4491,Louis,N.,Parker,1852-01-01,France,1944-01-01
4505,Viva,,Villa!,,,
4484,Markus,,Förderer,,,
4497,Horace,,Jackson,1898-01-01,United States,1952-01-01
4508,After,the Thin,Man,,,
4493,Edna,,Ferber,1885-01-01,United States,1968-01-01
4503,It,Happened One,Night,,,
4510,Eric,S.,Hatch,,,
4515,Betty,,Hill,,,
4506,Liam,,O'Flaherty,1896-01-01,Ireland,1984-01-01
4509,Mr.,Deeds Goes to,Town,,,
4522,Harry,,Segall,,,
4502,Louisa,May,Alcott,1832-01-01,United States,1888-01-01
4517,Lenore,,Coffee,1896-01-01,United States,1984-01-01
4501,Samuel,,Hoffenstein,,,
4499,Robert,N.,Lee,1890-01-01,United States,1964-01-01
4500,Percy,,Heath,1923-01-01,United States,2005-01-01
4487,Coralie,Fargeat Jérôme Eltabet Valentin,Feron,,,
4519,Holt,,Marvell,,,
4520,Ninotchka,,Ninotchka,,,
4525,Jan,,Struther,,,
4511,Matthew,,Josephson,1899-01-01,United States,1978-01-01
4485,Lorenz,,Dangel,,,
4516,Spig,,Wead,1895-01-01,United States,1947-01-01
4524,Mrs.,,Miniver,,,
4530,Joan,,Alison,,,
4529,Everybody,Comes to,Rick's,,,
4532,Robert,W.,Russell,1912-01-01,1912,1992-01-01
4531,Murray,,Burnett,,,
4518,Margaret,,Mitchell,1900-01-01,United States,1949-01-01
4535,Patrick,,Hamilton,,,
4513,George,S.,Kaufman,1889-01-01,US,1961-01-01
4539,Irving,,Brecher,1914-01-01,US,2008-01-01
4536,Jay,,Dratler,,,
4542,Charles,R.,Jackson,1903-01-01,United States,1968-01-01
4545,Philip,,Stevenson,,,
4544,Guy,,Endore,1901-01-01,United States,1970-01-01
4537,Elizabeth,,Reinhardt,,United States,1954-01-01
4546,Pride,of the,Marines,,,
4533,Watch,on the,Rhine,,,
4550,Sally,,Benson,,United States,1972-01-01
4543,G.,I.,Joe,,,
4547,p.n.,,p.n.,,,
4527,Froeschel,,Froeschel,,,
4551,Rome,Open,City,,,
4538,Meet,Me in St.,Louis,,,
4534,Going,My,Way,,,
4556,A,Foreign,Affair,,,
4557,A,Letter to Three,Wives,,,
4555,B.,,Traven,,,
4528,West,&,Wimperis,,,
4561,Mary,,Orr,1910-01-01,United States,2006-01-01
4554,Gentleman's,,Agreement,,,
4549,MacKinlay,,Kantor,1904-01-01,United States,1977-01-01
4552,Miracle,on 34th,Street,,,
4563,An,American,Tragedy,,,
4567,Arthur,,Schnitzler,1862-01-01,Austria,1931-01-01
4540,Fred,F.,Finklehoffe,,,
4566,Robert,,Wyler,1900-01-01,Germany,1971-01-01
4568,Jacques,,Natanson,,,
4523,Hold,Back the,Dawn,,,
4562,Ben,,Maddow,1909-01-01,United States,1992-01-01
4571,George,,Bradshaw,1800-01-01,United Kingdom,1853-01-01
4573,Roger,,MacDougall,,,
4569,Max,,Ophüls,1902-01-01,Germany,1957-01-01
4553,A,,story,,,
4564,Theodore,,Dreiser,1871-01-01,United States,1945-01-01
4575,Frank,,Nugent,1908-01-01,US,1965-01-01
4577,James,,Jones,,,
4580,Samuel,A.,Taylor,1912-01-01,United States,2000-01-01
4578,Eric,,Ambler,1909-01-01,United Kingdom,1998-01-01
4560,Graham,,Greene,1904-01-01,United Kingdom,1991-01-01
4579,Clifford,,Odets,1906-01-01,United States,1963-01-01
4565,Patrick,,Kearney,1939-01-01,United States,
4588,Norman,,Corwin,1910-01-01,United States,2011-01-01
4587,Baby,,Doll,,,
4592,Heaven,"Knows, Mr.",Allison,,,
4585,Daniel,,Fuchs,,,
4581,Seven,Brides for Seven,Brothers,,,
4599,Richard,,Pottier,,,
4591,Franklin,,Schaffner,1920-01-01,Japan,1989-01-01
4586,Jules,,Verne,1828-01-01,France,1905-01-01
4600,Pierre,,Voisin,,,
4601,Pierre,,Prévert,,,
4603,Robert,,Thoeren,1903-01-01,Austro-Hungarian Empire,1957-01-01
4602,René,,Pujol,,France,1942-01-01
4595,Nelson,,Gidding,1919-01-01,United States,2004-01-01
4596,Don,,Mankiewicz,1922-01-01,Germany,2015-01-01
4598,Anatomy,of a,Murder,,,
4597,John,,Braine,1922-01-01,United Kingdom,1986-01-01
4605,Jean,,Bachelet,,,
4609,Jerome,,Lawrence,1915-01-01,United States,2004-01-01
4576,From,Here to,Eternity,,,
4608,Sinclair,,Lewis,1885-01-01,United States,1951-01-01
4613,James,,Kennaway,1928-01-01,United Kingdom,1968-01-01
4612,Tunes,of,Glory,,,
4610,Robert,Edwin,Lee,1918-01-01,United States,1994-01-01
4611,Gavin,,Lambert,1924-01-01,,2005-01-01
4615,George,,Axelrod,1922-01-01,United States,2003-01-01
